Theme,Poem_Title,LD_Value
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.2
Hate,Poems of the Great War by Grenfell,4.0
Hate,Poems of the Great War by Grenfell,2.5
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,0.6666666666666666
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,5.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.2
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.25
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.25
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.25
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.25
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.3333333333333333
Hate,Poems of the Great War by Grenfell,2.5
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,0.6666666666666666
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.6666666666666666
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.6666666666666667
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.6666666666666666
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,0.6666666666666666
Hate,Poems of the Great War by Grenfell,5.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.75
Hate,Poems of the Great War by Grenfell,0.6666666666666666
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,0.6666666666666666
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,0.6666666666666666
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,4.0
Hate,Poems of the Great War by Grenfell,0.6666666666666666
Hate,Poems of the Great War by Grenfell,3.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,2.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,0.5
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,0.3333333333333333
Hate,Poems of the Great War by Grenfell,1.5
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.25
Hate,Poems of the Great War by Grenfell,4.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,0.75
Hate,Poems of the Great War by Grenfell,1.0
Hate,Poems of the Great War by Grenfell,0.0
Hate,Poems of the Great War by Grenfell,1.0
